,relative_radial_velocity,relative_lateral_velocity,cross_section,distance_rms,angle_rms,radial_velocity_rms,is_cylindrical,absolute_radial_velocity,region_npoints_1.5,avg_absolute_radial_velocity_1.5,median_absolute_radial_velocity_1.5
0,0.0,0.0,-23.5,0.0,0.0,0.0,0.0,0.00017211753584,4,-0.0262170229580025,-0.01086230306098
1,-0.24988293647799997,0.0,-17.5,0.0,0.0,0.0,0.0,0.00940194912255,3,-0.09106628727253667,0.00017211753584
2,-1.33250486851,0.0,-13.5,0.0,0.0,0.0,0.0,0.899437367916,3,0.5162479033070001,0.783691525459
3,0.247829005122,0.0,-13.5,0.0,0.0,0.0,0.0,-0.021896723657800002,3,-0.5315548660239867,-0.021896723657800002
4,0.0,0.0,3.5,0.0,0.0,0.0,0.0,-2.78942465782,1,-2.78942465782,-2.78942465782
5,-0.985855817795,0.0,-21.5,0.0,0.0,0.0,0.0,-0.282772928476,3,-0.07713671463221666,0.00940194912255
6,-0.736211538315,0.0,-11.0,0.0,0.0,0.0,0.0,0.0419608354568,2,-0.12040604650959999,-0.12040604650959999
7,1.1447920799299998,0.0,-7.5,0.0,0.0,0.0,0.0,-0.0161364059895,3,-0.6942724306138334,-0.09901640564200001
8,-1.58243513107,0.0,-3.0,0.0,0.0,0.0,0.0,-0.047901466488800004,2,0.0264909192921,0.0264909192921
9,29.3427257538,0.0,-3.5,0.0,0.0,0.0,0.0,31.0533485413,1,31.0533485413,31.0533485413
10,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0834295675159,8,-0.012591565959187492,0.04227072745565
11,0.490727722645,0.0,-2.5,0.0,0.0,0.0,0.0,0.023485768586400002,5,-0.47217878773891997,-0.11956969648600001
12,0.7262522578239999,0.0,-1.0,0.0,0.0,0.0,0.0,0.06823541224,2,0.0458605904132,0.0458605904132
13,0.9320046901700001,0.0,-4.5,0.0,0.0,0.0,0.0,-0.09901640564200001,2,-0.057576405815750006,-0.057576405815750006
14,-1.17311775684,0.0,-4.5,0.0,0.0,0.0,0.0,0.100883305073,2,0.0264909192921,0.0264909192921
15,-1.5652475357100002,0.0,-15.0,0.0,0.0,0.0,0.0,0.0335000306368,4,-0.136055632494375,0.0007524006068999993
16,-0.497309207916,0.0,9.0,0.0,0.0,0.0,0.0,-0.0011379665229500002,9,0.12108830460868443,0.0419608354568
17,-0.972687482834,0.0,-23.5,0.0,0.0,0.0,0.0,-1.57293999195,2,-0.7974183578039,-0.7974183578039
18,-1.48340451717,0.0,-10.5,0.0,0.0,0.0,0.0,-1.8083293437999999,3,-0.7698532181495333,-0.524716079235
19,0.435787767172,0.0,-14.5,0.0,0.0,0.0,0.0,2.17102241516,5,0.6442478366194401,0.143847241998
20,-1.2120113372799999,0.0,-14.5,0.0,0.0,0.0,0.0,0.835063457489,9,0.3581063636163411,0.0395008921623
21,-2.44413352013,0.0,-2.0,0.0,0.0,0.0,0.0,-0.0024144933559,8,0.1500883686240375,0.0551853850484
22,-0.7318421602249999,0.0,-22.0,0.0,0.0,0.0,0.0,0.136035874486,5,0.04324146723382,-0.0011379665229500002
