,relative_radial_velocity,relative_lateral_velocity,cross_section,distance_rms,angle_rms,radial_velocity_rms,is_cylindrical,absolute_radial_velocity,region_npoints_1.5,avg_absolute_radial_velocity_1.5,median_absolute_radial_velocity_1.5
0,-0.9965457320209999,0.0,-12.5,0.0,0.0,0.0,0.0,-0.147209078074,11,0.18964977630236357,-0.101639717817
1,3.67106032372,0.0,-14.5,0.0,0.0,0.0,0.0,0.156529292464,2,0.182542517781,0.182542517781
2,3.16147136688,0.0,-17.0,0.0,0.0,0.0,0.0,0.20855574309799998,2,0.182542517781,0.182542517781
3,3.1761341095,0.0,-19.5,0.0,0.0,0.0,0.0,0.290153801441,1,0.290153801441,0.290153801441
4,0.49972245097199997,0.0,-14.5,0.0,0.0,0.0,0.0,0.49082148075099996,13,0.105624477451,0.40313521027599997
5,-0.9932631254200001,0.0,-15.5,0.0,0.0,0.0,0.0,0.09767151623960002,9,0.27824546148400003,-0.101639717817
6,0.7476736307140001,0.0,-20.5,0.0,0.0,0.0,0.0,0.40313521027599997,13,0.16910161765769235,0.40313521027599997
7,-3.22477459908,0.0,-12.0,0.0,0.0,0.0,0.0,-0.137044101954,7,0.055655230368571416,-0.139943033457
8,-1.2415789365799998,0.0,-17.5,0.0,0.0,0.0,0.0,-0.150644272566,9,0.27824546148400003,-0.101639717817
9,-2.8673117160799997,0.0,-5.5,0.0,0.0,0.0,0.0,1.5600361824000002,5,0.39217711090980006,0.36679720878600003
10,-1.48181569576,0.0,-23.5,0.0,0.0,0.0,0.0,-0.101639717817,8,0.09714401233907499,-0.1454011648895
11,-3.03926825523,0.0,-11.0,0.0,0.0,0.0,0.0,-0.202735364437,8,0.035993361845374966,-0.13849356770549998
12,-4.0331616401699995,0.0,-13.5,0.0,0.0,0.0,0.0,0.874604642391,4,0.6472541317335001,0.6207009255885
13,0.746277868748,0.0,-11.5,0.0,0.0,0.0,0.0,0.24775180220600002,13,0.105624477451,0.40313521027599997
14,-4.2218151092500005,0.0,-18.5,0.0,0.0,0.0,0.0,-0.628130972385,7,0.09067361056757144,-0.137044101954
15,-1.24568223953,0.0,-14.5,0.0,0.0,0.0,0.0,-0.39634549617799997,11,0.18964977630236357,-0.101639717817
16,0.23624651134,0.0,-14.0,0.0,0.0,0.0,0.0,-1.95425152779,13,0.105624477451,0.40313521027599997
17,-7.47937011719,0.0,-12.5,0.0,0.0,0.0,0.0,-0.303911447525,5,-0.258891634643,-0.292143821716
18,1.22750806808,0.0,-14.5,0.0,0.0,0.0,0.0,0.066392570734,16,0.030763377435812485,0.225420691073
19,-4.34546852112,0.0,-16.0,0.0,0.0,0.0,0.0,0.36679720878600003,5,0.39217711090980006,0.36679720878600003
20,-6.77087211609,0.0,-3.5,0.0,0.0,0.0,0.0,-0.165797904134,5,-0.2544272094964001,-0.25140154361699996
21,-6.31911087036,0.0,-14.5,0.0,0.0,0.0,0.0,-0.30161952972399997,1,-0.30161952972399997,-0.30161952972399997
22,-6.86624383926,0.0,-9.5,0.0,0.0,0.0,0.0,0.205491781235,4,-0.023032501340000004,-0.025579020381000017
23,-7.74134588242,0.0,-17.0,0.0,0.0,0.0,0.0,-0.3942476511,4,-0.08822958916424999,-0.2133465856315
24,-7.010948657989999,0.0,3.0,0.0,0.0,0.0,0.0,-0.25140154361699996,6,0.9144272630411668,-0.26432742178449997
25,-6.50864648819,0.0,-15.5,0.0,0.0,0.0,0.0,-0.21187953651,1,-0.21187953651,-0.21187953651
26,0.24140393734,0.0,-15.0,0.0,0.0,0.0,0.0,-1.44862282276,13,0.105624477451,0.40313521027599997
27,-7.080546379089999,0.0,8.5,0.0,0.0,0.0,0.0,-0.277253299952,5,1.1378011107442,-0.277253299952
28,-7.223726749419999,0.0,-7.0,0.0,0.0,0.0,0.0,0.15484893322,2,0.2157210707665,0.2157210707665
29,-7.492264270780001,0.0,13.0,0.0,0.0,0.0,0.0,-0.266480207443,7,-0.17672139086902858,-0.182806417346
30,-7.225854396819999,0.0,-9.0,0.0,0.0,0.0,0.0,-0.0643968954682,7,-0.17672139086902858,-0.182806417346
31,0.24913643300500002,0.0,0.5,0.0,0.0,0.0,0.0,-0.127543762326,12,0.31690990924858325,-0.030575595796000006
32,0.24913643300500002,0.0,-3.5,0.0,0.0,0.0,0.0,-0.127543762326,12,0.31690990924858325,-0.030575595796000006
33,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.572083950043,19,0.16981895346421053,0.066392570734
34,0.491003215313,0.0,-9.5,0.0,0.0,0.0,0.0,-0.670112252235,16,0.030763377435812485,0.225420691073
35,-6.99945306778,0.0,-25.0,0.0,0.0,0.0,0.0,0.276593208313,5,-0.11298564076420001,-0.267530411482
36,-4.11224031448,0.0,-15.5,0.0,0.0,0.0,0.0,-0.212421506643,8,0.18866498954550004,-0.12441513687399999
37,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,1.8216477632499999,10,0.05001649633016001,-0.14176814258099998
38,-3.02593541145,0.0,-20.5,0.0,0.0,0.0,0.0,-0.11178617179400001,7,-0.233362287283,-0.201474860311
39,0.499681413174,0.0,-16.0,0.0,0.0,0.0,0.0,0.47321715951000004,13,0.105624477451,0.40313521027599997
40,0.745731890202,0.0,-10.0,0.0,0.0,0.0,0.0,1.7679145336200002,14,0.07911609645428572,0.325443506241
41,0.499826967716,0.0,-14.0,0.0,0.0,0.0,0.0,0.542706906796,13,0.16910161765769235,0.40313521027599997
42,0.9997637867929999,0.0,-19.0,0.0,0.0,0.0,0.0,1.39728677273,7,0.46459450040642863,0.40313521027599997
43,-0.749064266682,0.0,-10.0,0.0,0.0,0.0,0.0,-0.14359325170499998,11,0.18964977630236357,-0.101639717817
44,-0.989627718925,0.0,-12.5,0.0,0.0,0.0,0.0,-1.81534838676,5,-0.51487099230212,-0.147209078074
45,0.24928566813499997,0.0,-27.0,0.0,0.0,0.0,0.0,-0.0718587487936,7,-0.3753325311195714,-0.147209078074
46,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-1.33349049091,3,-1.0493853104593331,-1.33349049091
47,-1.24222350121,0.0,-25.5,0.0,0.0,0.0,0.0,-1.8286532163599998,3,-1.0791831736745332,-1.33349049091
48,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,-1.3481885194799998,1,-1.3481885194799998,-1.3481885194799998
49,-0.499606788158,0.0,-23.5,0.0,0.0,0.0,0.0,0.0300443600863,5,-0.40031769611012,-0.0754058137536
50,-1.9999389648400003,0.0,-22.0,0.0,0.0,0.0,0.0,-1.82046580315,4,-0.520886010025575,-0.1465612985193
51,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,1.77854311466,6,0.24753085337546665,-0.0746986400336
52,-1.23645246029,0.0,-22.0,0.0,0.0,0.0,0.0,0.0819555595517,7,0.19361067749534286,-0.09163523465389999
53,-7.48410081863,0.0,-1.0,0.0,0.0,0.0,0.0,-0.292143821716,5,-0.258891634643,-0.292143821716
54,0.24981530010699998,0.0,-16.5,0.0,0.0,0.0,0.0,0.20308957994000001,18,0.07362190302888888,0.225420691073
55,0.749349832535,0.0,-12.0,0.0,0.0,0.0,0.0,0.678991615772,18,0.07362190302888888,0.225420691073
56,0.24913643300500002,0.0,-10.5,0.0,0.0,0.0,0.0,1.09847307205,11,0.38667719743490897,-0.127543762326
57,-0.24913643300500002,0.0,-27.0,0.0,0.0,0.0,0.0,-0.625816643238,12,0.31690990924858325,-0.030575595796000006
58,-8.38857555389,0.0,-5.0,0.0,0.0,0.0,0.0,-1.9441406726800001,14,-1.1840070200011787,-1.1292738914470002
59,-8.79050064087,0.0,-6.0,0.0,0.0,0.0,0.0,-2.49247527122,13,-1.4049152653081924,-1.9441406726800001
60,-3.23553514481,0.0,-19.5,0.0,0.0,0.0,0.0,-0.201474860311,3,-0.151068021854,-0.139943033457
61,-6.23876190186,0.0,-4.5,0.0,0.0,0.0,0.0,-0.23762731254099997,12,-1.1341234583709583,-0.33048991858950005
62,-4.24579906464,0.0,-21.0,0.0,0.0,0.0,0.0,-0.14593487978,1,-0.14593487978,-0.14593487978
63,28.3217372894,0.0,-21.0,0.0,0.0,0.0,0.0,32.313930511500004,2,16.700822412980003,16.700822412980003
64,-0.24999102950100002,0.0,-20.0,0.0,0.0,0.0,0.0,-0.0754058137536,5,-0.7824394512924601,-0.217716783285
65,-2.61877632141,0.0,-16.5,0.0,0.0,0.0,0.0,-0.139943033457,6,0.1714440385495,-0.13849356770549998
66,1.69066894054,0.0,-24.5,0.0,0.0,0.0,0.0,0.013987775892,2,-0.659751357509,-0.659751357509
67,-1.4815442562099999,0.0,-16.5,0.0,0.0,0.0,0.0,-0.09294160455469999,6,0.22087173039685,-0.09228841960429998
68,-2.18070149422,0.0,-8.5,0.0,0.0,0.0,0.0,-0.132974669337,6,0.24753085337546665,-0.0746986400336
69,-3.2943530082700003,0.0,-11.0,0.0,0.0,0.0,0.0,1.08771431446,2,16.700822412980003,16.700822412980003
70,-2.3956265449500003,0.0,-15.0,0.0,0.0,0.0,0.0,-0.0577620454133,4,0.37404279131394996,-0.0746986400336
71,-1.71851122379,0.0,-23.5,0.0,0.0,0.0,0.0,-0.09163523465389999,6,0.24753085337546665,-0.0746986400336
72,-2.17572712898,0.0,-24.5,0.0,0.0,0.0,0.0,-0.065466620028,1,-0.065466620028,-0.065466620028
73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.88041448593,5,1.1378011107442,-0.277253299952
74,-0.997290015221,0.0,-19.5,0.0,0.0,0.0,0.0,-0.217716783285,6,-0.34908834751754997,-0.08417370915415
75,-7.42708349228,0.0,2.0,0.0,0.0,0.0,0.0,-0.288512259722,4,-0.023032501340000004,-0.025579020381000017
76,-4.81421232224,0.0,-10.0,0.0,0.0,0.0,0.0,-0.231732979417,7,0.27971500158357143,-0.19283208250999997
77,-6.79930877686,0.0,0.0,0.0,0.0,0.0,0.0,-0.303774386644,3,-0.27594563861666666,-0.303774386644
78,-7.02711009979,0.0,-1.5,0.0,0.0,0.0,0.0,-0.267530411482,6,-0.2087048366666667,-0.290105596185
79,-8.34970188141,0.0,-15.5,0.0,0.0,0.0,0.0,-2.3934473991400003,15,-0.8894822717945666,-0.31440711021400003
80,-8.56379699707,0.0,-17.0,0.0,0.0,0.0,0.0,-2.60754227638,15,-0.8894822717945666,-0.31440711021400003
81,-8.580965042110002,0.0,-14.0,0.0,0.0,0.0,0.0,-2.42369031906,15,-0.9781934391697666,-0.31440711021400003
82,-5.9161772728,0.0,6.0,0.0,0.0,0.0,0.0,-0.296102970839,14,-1.32931936971225,-1.1453566998225
83,-5.78012228012,0.0,-6.5,0.0,0.0,0.0,0.0,-0.31440711021400003,13,-1.2271313061208846,-0.346572726965
84,-6.02015018463,0.0,4.0,0.0,0.0,0.0,0.0,-0.281328380108,14,-1.32931936971225,-1.1453566998225
85,-8.89933204651,0.0,-14.0,0.0,0.0,0.0,0.0,-2.6577641964,12,-1.495790944899375,-2.1687940359100004
86,-5.52037715912,0.0,-0.5,0.0,0.0,0.0,0.0,-0.346572726965,6,-0.24115045648074998,-0.28871567547349997
87,-6.26239681244,0.0,-9.5,0.0,0.0,0.0,0.0,-0.24374932050700002,11,-1.2057189794078635,-0.31440711021400003
88,-7.268429279330001,0.0,-4.5,0.0,0.0,0.0,0.0,-0.156566023827,7,-0.17672139086902858,-0.182806417346
89,-7.17070245743,0.0,-5.0,0.0,0.0,0.0,0.0,-0.130575835705,7,-0.17672139086902858,-0.182806417346
90,-6.561421871189999,0.0,1.0,0.0,0.0,0.0,0.0,-0.18919326364999997,1,-0.18919326364999997,-0.18919326364999997
91,-7.358839511869999,0.0,-4.0,0.0,0.0,0.0,0.0,-0.182806417346,8,-0.17919163499039997,-0.1887733861805
92,-5.955585956569999,0.0,-10.0,0.0,0.0,0.0,0.0,-0.0462276265025,1,-0.0462276265025,-0.0462276265025
93,-4.850244045259999,0.0,-15.5,0.0,0.0,0.0,0.0,1.68780016899,9,-0.5635004904525556,-0.15054127574
94,-7.15541744232,0.0,-3.5,0.0,0.0,0.0,0.0,-0.297881454229,1,-0.297881454229,-0.297881454229
95,-6.7382683754,0.0,-12.5,0.0,0.0,0.0,0.0,-0.15054127574,7,-0.10052477461899996,-0.142971485853
96,-5.55328178406,0.0,-13.5,0.0,0.0,0.0,0.0,0.99983215332,8,-0.10981384478462497,-0.1467563807965
97,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,3.1674308776899998,11,0.2678911740131818,-0.1531894207
98,-4.0040936469999995,0.0,-8.5,0.0,0.0,0.0,0.0,-0.167033478618,12,0.22897148877399998,-0.16011144965899998
99,-3.34893774986,0.0,-10.5,0.0,0.0,0.0,0.0,-0.265492856503,15,0.3598435729746666,-0.127543762326
100,-5.08909225464,0.0,-13.5,0.0,0.0,0.0,0.0,-0.19283208250999997,7,0.27971500158357143,-0.19283208250999997
101,-4.09079170227,0.0,-12.5,0.0,0.0,0.0,0.0,-0.1531894207,9,0.40317355924200005,-0.167033478618
102,-4.84780359268,0.0,-11.0,0.0,0.0,0.0,0.0,-0.0215986818075,1,-0.0215986818075,-0.0215986818075
103,-5.38138246536,0.0,-19.0,0.0,0.0,0.0,0.0,0.036444596946199996,11,-0.10308890755885454,-0.16797000169799997
104,-6.0567736625699995,0.0,-20.0,0.0,0.0,0.0,0.0,-0.275945752859,3,-0.21664271255333334,-0.199145048857
105,-5.683266162869999,0.0,-21.0,0.0,0.0,0.0,0.0,0.303113371134,11,-0.11187075010756363,-0.187693670392
106,-6.072078228,0.0,-19.5,0.0,0.0,0.0,0.0,0.252732902765,10,-0.10626082494852,-0.2193034514785
107,-6.630381107330001,0.0,-17.0,0.0,0.0,0.0,0.0,-0.174837335944,4,0.10151939466599999,-0.1589044108985
