,relative_radial_velocity,relative_lateral_velocity,cross_section,distance_rms,angle_rms,radial_velocity_rms,is_cylindrical,absolute_radial_velocity,region_npoints_1.5,avg_absolute_radial_velocity_1.5,median_absolute_radial_velocity_1.5
0,1.82660377026,0.0,-19.5,0.0,0.0,0.0,0.0,-0.669253826141,1,-0.669253826141,-0.669253826141
1,-2.34465456009,0.0,-13.5,0.0,0.0,0.0,0.0,0.0015880663413599997,4,-0.06137572572341001,-0.0411589909345
2,1.96574437618,0.0,-20.0,0.0,0.0,0.0,0.0,0.9093577265739999,4,0.22391666844487498,0.04644081741575
3,0.0,0.0,-16.5,0.0,0.0,0.0,0.0,-0.10657268762599999,4,0.22391666844487498,0.04644081741575
4,1.22397327423,0.0,-22.5,0.0,0.0,0.0,0.0,0.0470724664629,3,0.28328583513696665,0.0470724664629
5,3.4408254623400003,0.0,-14.0,0.0,0.0,0.0,0.0,7.673177719119999,2,3.7992738522607996,3.7992738522607996
6,-3.2935059070599997,0.0,-9.0,0.0,0.0,0.0,0.0,-0.1134775877,2,-0.07581186853355,-0.07581186853355
7,-2.15277171135,0.0,-17.0,0.0,0.0,0.0,0.0,-0.16477298736600002,4,-0.06137572572341001,-0.0411589909345
8,-2.7706182002999995,0.0,-9.0,0.0,0.0,0.0,0.0,-0.192087441683,2,-0.1914390400055,-0.1914390400055
9,0.743122637272,0.0,-18.0,0.0,0.0,0.0,0.0,0.00322594097815,3,-0.029698289620396664,-0.00199786084704
10,-2.74475336075,0.0,-8.0,0.0,0.0,0.0,0.0,-0.0381461493671,5,-0.071796098118728,-0.0441718325019
11,0.497605800629,0.0,-15.5,0.0,0.0,0.0,0.0,-0.00199786084704,3,-0.029698289620396664,-0.00199786084704
12,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.9442486763,5,0.9588994503022,-0.29936102032699996
13,4.2693233489999995,0.0,-4.5,0.0,0.0,0.0,0.0,0.06712809950109999,1,0.06712809950109999,0.06712809950109999
14,-5.1999998092699995,0.0,-12.0,0.0,0.0,0.0,0.0,-1.2484164238,1,-1.2484164238,-1.2484164238
15,-4.62179899216,0.0,-3.5,0.0,0.0,0.0,0.0,-0.019905185326900002,3,-0.11284252194063334,-0.10851210355799999
16,0.0,0.0,-12.5,0.0,0.0,0.0,0.0,0.0458091683686,3,0.2828647357722,0.0458091683686
17,-2.14075016975,0.0,-14.0,0.0,0.0,0.0,0.0,-0.0441718325019,4,-0.06137572572341001,-0.0411589909345
18,4.992301940919999,0.0,-6.5,0.0,0.0,0.0,0.0,-0.274454861879,2,-0.23359890282149998,-0.23359890282149998
19,0.985030472279,0.0,-5.0,0.0,0.0,0.0,0.0,0.00531400972977,19,0.01384030307007578,0.0307941921055
20,3.43578791618,0.0,-16.0,0.0,0.0,0.0,0.0,0.26077407598499996,4,0.147376330627805,0.13206315424760998
21,-3.28463363647,0.0,-15.5,0.0,0.0,0.0,0.0,-0.07719264179469999,1,-0.07719264179469999,-0.07719264179469999
22,0.7442083954809999,0.0,-5.0,0.0,0.0,0.0,0.0,0.07556801289319999,19,0.01384030307007578,0.0307941921055
23,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-0.0323111414909,20,0.00795347490347199,0.018054100917635
24,0.49859964847599997,0.0,-1.0,0.0,0.0,0.0,0.0,0.146505966783,20,0.00795347490347199,0.018054100917635
25,-0.7478994727130001,0.0,3.0,0.0,0.0,0.0,0.0,-0.140404239297,19,0.006214194048775785,0.00531400972977
26,-1.24034738541,0.0,-4.5,0.0,0.0,0.0,0.0,-0.317565888166,20,0.12351347398933701,0.018054100917635
27,1.90206813812,0.0,-7.5,0.0,0.0,0.0,0.0,0.040999811142699995,14,-0.08960473342838148,0.00531400972977
28,-1.9284107685099998,0.0,-9.0,0.0,0.0,0.0,0.0,-0.103896260262,18,0.19796413594518444,-0.01790272095239
29,-3.09889268875,0.0,-9.5,0.0,0.0,0.0,0.0,-0.0034943004138800002,10,0.564083649171472,0.010032171150660001
30,3.68060874939,0.0,-2.5,0.0,0.0,0.0,0.0,-0.275398612022,5,0.07798086856504398,0.0033522325102199996
31,3.3647139072400005,0.0,-7.0,0.0,0.0,0.0,0.0,0.0033522325102199996,6,0.07181735899465332,0.02217602182646
32,-3.8456497192400003,0.0,-15.5,0.0,0.0,0.0,0.0,0.0235586427152,11,0.5009410204788837,-0.0034943004138800002
33,4.609327793119999,0.0,-7.5,0.0,0.0,0.0,0.0,0.600777626038,6,0.032860233176869987,-0.09469535562689001
