,relative_radial_velocity,relative_lateral_velocity,cross_section,distance_rms,angle_rms,radial_velocity_rms,is_cylindrical,absolute_radial_velocity,region_npoints_1.5,avg_absolute_radial_velocity_1.5,median_absolute_radial_velocity_1.5
0,1.6785465478900001,0.0,-10.5,0.0,0.0,0.0,0.0,-0.0174220930785,2,-0.64590413030425,-0.64590413030425
1,-2.9051735401200003,0.0,-8.0,0.0,0.0,0.0,0.0,0.08857516199349999,4,-0.11452830582850002,-0.11108644679175
2,0.497777879238,0.0,-9.5,0.0,0.0,0.0,0.0,-0.15398435294600002,2,-0.1016516666858,-0.1016516666858
3,-2.07566761971,0.0,-3.5,0.0,0.0,0.0,0.0,-0.04864398017530001,7,0.16526212490095715,-0.134471252561
4,-3.8546853065499995,0.0,3.0,0.0,0.0,0.0,0.0,0.635821700096,8,0.08520637056787501,-0.0766919478774
5,-3.5840084552800007,0.0,-2.0,0.0,0.0,0.0,0.0,-0.324515491724,6,-0.08824670159566667,-0.08933524787425001
6,0.0,0.0,-13.5,0.0,0.0,0.0,0.0,-0.0493189804256,3,-0.07872989649563333,-0.0493189804256
7,-2.81003189087,0.0,-3.0,0.0,0.0,0.0,0.0,-0.128034725785,4,-0.08175719296544999,-0.07708831038315
8,0.49732932448399997,0.0,-9.0,0.0,0.0,0.0,0.0,-0.20460593700399998,5,-0.23391368985159997,-0.20460593700399998
9,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,-0.18917000293699998,4,-1.1733329147104998,-1.1286824345584998
10,-1.93772554398,0.0,-13.0,0.0,0.0,0.0,0.0,-0.6858803033830001,2,-1.4125273823714999,-1.4125273823714999
11,-3.39101982117,0.0,-8.0,0.0,0.0,0.0,0.0,-2.1391744613599997,2,-1.4125273823714999,-1.4125273823714999
12,0.7380277514460001,0.0,-16.5,0.0,0.0,0.0,0.0,-0.37810292840000004,7,-0.5115433973925715,-0.266995847225
13,-2.49272680283,0.0,0.0,0.0,0.0,0.0,0.0,-0.26142731308899997,5,-0.13461413122712,-0.128034725785
14,0.7434870004649999,0.0,-15.0,0.0,0.0,0.0,0.0,-0.115257799625,9,-0.6767425305316667,-0.266995847225
15,-3.6117749214199995,0.0,-5.0,0.0,0.0,0.0,0.0,-0.0986907854676,7,-0.08169797674878573,-0.09413816779850001
16,-2.44731640816,0.0,-3.0,0.0,0.0,0.0,0.0,-0.0261418949813,3,-0.13853464461843332,-0.128034725785
17,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,-0.0328863561153,2,-0.04110266827045,-0.04110266827045
18,-5.4840230941799994,0.0,16.0,0.0,0.0,0.0,0.0,-0.0882891714573,5,-0.0402423992753,-0.0746555551887
19,2.8336365222900004,0.0,-4.0,0.0,0.0,0.0,0.0,-0.533995389938,2,-0.26315280282852,-0.26315280282852
20,-2.6612057685900004,0.0,-10.0,0.0,0.0,0.0,0.0,-0.208822742105,6,0.20012346717311666,-0.158042345196
21,-6.73940324783,0.0,-4.5,0.0,0.0,0.0,0.0,-1.60400676727,14,-0.8230518650796858,-0.9449386000644999
22,-5.28887987137,0.0,-1.5,0.0,0.0,0.0,0.0,-0.10501639545,3,-0.06796431293120002,-0.10501639545
23,-4.55498886108,0.0,-3.0,0.0,0.0,0.0,0.0,0.111930578947,2,0.02216896042225,0.02216896042225
24,-4.90557479858,0.0,-9.5,0.0,0.0,0.0,0.0,-0.0675926581025,2,0.02216896042225,0.02216896042225
25,-5.48357152939,0.0,10.0,0.0,0.0,0.0,0.0,-0.08910452574489999,5,-0.0402423992753,-0.0746555551887
26,-2.59871172905,0.0,-19.0,0.0,0.0,0.0,0.0,-0.901723504066,15,-0.15785911617192666,-0.18007162213300001
27,-1.4552137851700002,0.0,-15.5,0.0,0.0,0.0,0.0,-0.23168027401,14,-0.3205680920344213,-0.218293502927
28,-0.9950371980670001,0.0,-8.5,0.0,0.0,0.0,0.0,-0.569931089878,14,-0.31361008914461436,-0.218293502927
29,-0.249878019094,0.0,-11.5,0.0,0.0,0.0,0.0,-0.204906731844,16,-0.12665266613458126,-0.1924891769885
30,0.24992917478100002,0.0,-1.0,0.0,0.0,0.0,0.0,-0.011121015995700001,13,-0.048824290529792286,-0.07314906269310001
31,0.7442083954809999,0.0,-7.0,0.0,0.0,0.0,0.0,-0.07314906269310001,15,-0.12592752184708933,-0.07314906269310001
32,0.498729348183,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0258086062968,13,-0.026582747769256895,-0.0685683339834
33,1.22225296497,0.0,-5.0,0.0,0.0,0.0,0.0,-0.0685683339834,11,-0.06997156896703999,-0.0546213127673
34,0.986393928528,0.0,-7.5,0.0,0.0,0.0,0.0,-0.0546213127673,11,-0.06997156896703999,-0.0546213127673
35,2.30082726479,0.0,-10.0,0.0,0.0,0.0,0.0,0.00768978428096,9,-0.09029907784930445,-0.0546213127673
36,1.9105718135799998,0.0,-7.5,0.0,0.0,0.0,0.0,0.14365079999000002,10,-0.056478052679343985,-0.040214959532049996
37,1.9009906053499999,0.0,-19.0,0.0,0.0,0.0,0.0,0.050983645021900004,6,-0.029956440285973326,-0.023465764243169998
38,-2.63881516457,0.0,-9.5,0.0,0.0,0.0,0.0,-0.107261948287,4,0.43369395006567496,-0.07795296423115
39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.0935588777065,6,-0.17522687030338333,-0.19196807593100002
40,-1.88876593113,0.0,-3.5,0.0,0.0,0.0,0.0,-0.182042360306,5,0.29234783873054,-0.134471252561
41,-0.249840706587,0.0,-14.5,0.0,0.0,0.0,0.0,-0.18007162213300001,15,-0.2936525703719,-0.204906731844
42,-0.745731890202,0.0,-16.0,0.0,0.0,0.0,0.0,-0.281450271606,14,-0.31278428209154996,-0.218293502927
43,0.49400600791,0.0,-11.5,0.0,0.0,0.0,0.0,1.2250978946700002,14,-0.31361008914461436,-0.218293502927
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274963200092,15,-0.14188552573315333,-0.18007162213300001
45,0.49680262803999997,0.0,-10.0,0.0,0.0,0.0,0.0,-0.25887322425799997,11,-0.06997156896703999,-0.0546213127673
46,-1.9998818635900002,0.0,-25.5,0.0,0.0,0.0,0.0,-2.06819486618,3,-1.526024619739,-2.06819486618
47,0.0,0.0,-15.5,0.0,0.0,0.0,0.0,-1.27438616753,5,-0.5844036307187,-0.37810292840000004
48,0.0,0.0,-17.5,0.0,0.0,0.0,0.0,-1.13684916496,5,-0.634318381548,-0.37810292840000004
49,-2.2498779296900002,0.0,-23.0,0.0,0.0,0.0,0.0,-2.3207089901,4,-1.1733329147104998,-1.1286824345584998
50,0.49732932448399997,0.0,-14.5,0.0,0.0,0.0,0.0,-0.20460593700399998,5,-0.23391368985159997,-0.20460593700399998
51,0.740536808968,0.0,-9.0,0.0,0.0,0.0,0.0,-0.266995847225,6,-0.3844029357030001,-0.2358008921145
52,0.49453163147,0.0,-15.5,0.0,0.0,0.0,0.0,1.18720924854,2,-0.923112213615,-0.923112213615
53,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-1.2959505319600002,2,-2.2195100188250003,-2.2195100188250003
54,-0.24957416951699998,0.0,-1.5,0.0,0.0,0.0,0.0,-0.0537366904318,5,-0.15819872990246,-0.16349433362500002
55,-6.344655036930001,0.0,0.0,0.0,0.0,0.0,0.0,-1.06274867058,13,-0.921655852061154,-1.06274867058
