,relative_radial_velocity,relative_lateral_velocity,cross_section,distance_rms,angle_rms,radial_velocity_rms,is_cylindrical,absolute_radial_velocity,region_npoints_1.5,avg_absolute_radial_velocity_1.5,median_absolute_radial_velocity_1.5
0,0.496248781681,0.0,-16.5,0.0,0.0,0.0,0.0,0.496248781681,2,0.2481243908405,0.2481243908405
1,0.0,0.0,-21.0,0.0,0.0,0.0,0.0,0.0,5,0.049998319149,0.0
2,2.9271392822299998,0.0,-18.5,0.0,0.0,0.0,0.0,2.9271392822299998,2,3.0118765831000003,3.0118765831000003
3,3.0966138839700004,0.0,-15.0,0.0,0.0,0.0,0.0,3.0966138839700004,2,3.0118765831000003,3.0118765831000003
4,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,4,0.06249789893625,0.0
5,-0.182156920433,0.0,-14.0,0.0,0.0,0.0,0.0,-0.182156920433,1,-0.182156920433,-0.182156920433
6,0.231483653188,0.0,-17.5,0.0,0.0,0.0,0.0,0.231483653188,4,8.371339846397,0.115741826594
7,0.0,0.0,-21.5,0.0,0.0,0.0,0.0,0.0,3,0.07716121772933333,0.0
8,33.2538757324,0.0,-20.5,0.0,0.0,0.0,0.0,33.2538757324,2,16.742679692794,16.742679692794
9,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10,0.249991595745,0.0,-20.5,0.0,0.0,0.0,0.0,0.249991595745,4,0.06249789893625,0.0
11,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
12,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,4,1.3635972738275,0.0
13,0.495379120111,0.0,-11.5,0.0,0.0,0.0,0.0,0.495379120111,5,0.34740367829779994,0.495379120111
14,0.24774287640999998,0.0,-10.5,0.0,0.0,0.0,0.0,0.24774287640999998,5,0.34740367829779994,0.495379120111
15,0.0,0.0,-7.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
16,0.495877534151,0.0,-15.5,0.0,0.0,0.0,0.0,0.495877534151,5,0.34740367829779994,0.495379120111
17,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,2,0.24996677041049997,0.24996677041049997
18,0.49993354082099994,0.0,-11.5,0.0,0.0,0.0,0.0,0.49993354082099994,3,0.16664451360699997,0.0
19,32.928813934299995,0.0,-22.5,0.0,0.0,0.0,0.0,32.928813934299995,1,32.928813934299995,32.928813934299995
20,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
21,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
22,0.0,0.0,-15.5,0.0,0.0,0.0,0.0,0.0,4,0.06249789893625,0.0
23,0.0,0.0,-19.5,0.0,0.0,0.0,0.0,0.0,3,0.16541626056033334,0.0
24,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,6,0.37282532205166663,0.495628327131
25,0.498018860817,0.0,-8.5,0.0,0.0,0.0,0.0,0.498018860817,5,0.34740367829779994,0.495379120111
26,-2.86118841171,0.0,-3.5,0.0,0.0,0.0,0.0,-2.86118841171,1,-2.86118841171,-2.86118841171
27,0.0,0.0,-17.5,0.0,0.0,0.0,0.0,0.0,3,0.07716121772933333,0.0
28,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
29,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
30,0.7377886772159999,0.0,-8.5,0.0,0.0,0.0,0.0,0.7377886772159999,1,0.7377886772159999,0.7377886772159999
31,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,6,0.6858630925410001,0.48287405073649997
32,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
34,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
35,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
36,0.385322630405,0.0,-2.0,0.0,0.0,0.0,0.0,0.385322630405,1,0.385322630405,0.385322630405
37,0.0,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
38,0.7240718007089999,0.0,-12.0,0.0,0.0,0.0,0.0,0.7240718007089999,6,0.6858630925410001,0.48287405073649997
39,1.69969165325,0.0,-10.0,0.0,0.0,0.0,0.0,1.69969165325,6,0.6858630925410001,0.48287405073649997
40,0.241357266903,0.0,-14.0,0.0,0.0,0.0,0.0,0.241357266903,6,0.6858630925410001,0.48287405073649997
41,1.2083815336200001,0.0,-16.0,0.0,0.0,0.0,0.0,1.2083815336200001,6,0.6858630925410001,0.48287405073649997
42,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,4,1.3635972738275,0.0
43,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
44,0.241676300764,0.0,-14.0,0.0,0.0,0.0,0.0,0.241676300764,6,0.6858630925410001,0.48287405073649997
45,5.45438909531,0.0,-15.5,0.0,0.0,0.0,0.0,5.45438909531,3,1.8181296984366666,0.0
46,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
47,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
48,0.0,0.0,-16.5,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
49,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
50,0.0,0.0,-14.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
51,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
52,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
53,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
54,0.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0
55,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
